user_id,item_id,rating
A1YUL9PCJR3JTY,B0001M0ZZ2,4.0
A3BBC8E7QT7N9I,B0041QGF08,4.0
A17HMM1M7T9PJ1,B001G2K5CY,4.0
A1UQBFCERIP7VJ,B001465RXE,4.0
A1YUL9PCJR3JTY,B0001M0ZZW,5.0
A1YUL9PCJR3JTY,B0001M0ZZW,5.0
A1YUL9PCJR3JTY,B0001M0ZZW,5.0
A16AXQ11SZA8SQ,B0000E6GZR,5.0
A35JP8KSV9281K,B000ILA3FS,4.0
A29P51TN9KKMU9,B0092VQ6OW,5.0
A2TJG4N8LNJW23,B0018CLZBW,5.0
A2O421DTA8J0RW,B0018CLZBW,5.0
A2158Y2U61AU9G,B000Y28HOU,4.0
A1TMAVN4CEM8U8,B000FYVKOG,5.0
AQQLWCMRNDFGI,B004DBOPUI,4.0
A1Q7A78VSQ5GQ4,B007NH4C2K,5.0
A1UQBFCERIP7VJ,B004JLGDJI,4.0
A3EBHHCZO6V2A4,B001EQ54IM,4.0
A3BBC8E7QT7N9I,B003DMRIS4,3.0
A1UQBFCERIP7VJ,B004JLGDJS,4.0
A2UCZAWAN5QMJQ,B005ZBZM52,1.0
A3OGYXV9S7MJHM,B008ADQT7M,4.0
A1IU7S4HCK1XK0,B000LKUYGE,5.0
A281NPSIMI1C2R,B000LKUYGE,3.0
A1YUL9PCJR3JTY,B000M7OWNM,5.0
A1YUL9PCJR3JTY,B000M7OWNM,5.0
A132ETQPMHQ585,B000LKTKCI,5.0
A35TIC6B8MVKWG,B003D353FS,5.0
A24ZV048V7J0MT,B0017SZSI8,5.0
A2OWR5G2OAQF7C,B0048IH9M2,5.0
A3V1A3C9DTLPME,B0045X7H9A,4.0
A16WPA6JV83YXT,B0014R4S2O,5.0
A17HMM1M7T9PJ1,B004AQDCPA,4.0
A3RR2P5IS3DGPR,B003NQVJNK,5.0
A1IU7S4HCK1XK0,B007NVHTPI,5.0
A35X2JJI49OBZP,B005EF0HRM,4.0
A36MP37DITBU6F,B005EF0HRM,5.0
A22PUBSSNP54L,B005BHIESC,1.0
AY1EF0GOH80EK,B005BHIESC,2.0
A6KL17KKN0A5L,B005BHIESC,1.0
A2VUD4SPJO4V33,B000LAYC6C,5.0
A2XKJ1KX6XUHYP,B001M0G2PO,5.0
A1GYEGLX3P2Y7P,B001M0G2PO,5.0
A2LJJ4482V9LAW,B000UV8KQK,5.0
A3OXHLG6DIBRW8,B000UV8KQK,5.0
A17V9XL4CWTQ6G,B000S0XFNQ,5.0
A1I85Y08VRZ32Q,B005H3AVX6,5.0
A1XQMQMF07QZQS,B003LMZT3M,3.0
ACYR6O588USK,B001E5E06U,5.0
A36MP37DITBU6F,B001E5E06U,5.0
A29313797NGT9L,B000FD2B4U,4.0
A1YUL9PCJR3JTY,B000E176LG,4.0
A281NPSIMI1C2R,B000E176LG,5.0
A3NEAETOSXDBOM,B001E5E060,5.0
A1N5FSCYN4796F,B001E5E060,4.0
A2NOW4U7W3F7RI,B001E5E060,2.0
AZV26LP92E6WU,B001E5E060,5.0
A2XNOB1T796Y6B,B001E5E060,4.0
AKMEY1BSHSDG7,B001E5E060,5.0
A2E3WMF9RWW2X2,B001E5E060,5.0
A1WE8KTC20NY65,B001E2M8TE,5.0
A3HPCRD9RX351S,B001E2M8TE,4.0
AQ6AGWKWMTY8H,B0029K0VOO,3.0
A1WE8KTC20NY65,B001E2M8TO,5.0
A3HPCRD9RX351S,B001E2M8TO,4.0
A26NFIQ7KWI8Y7,B001EO6ESS,3.0
AMRMK86X3PKXD,B000G7V3R6,5.0
A35TIC6B8MVKWG,B001TM29ZW,5.0
A3V1A3C9DTLPME,B0014ZCCCO,4.0
A3T0OTH5072YRE,B004NPZYPY,4.0
A36MP37DITBU6F,B000LKZLQM,5.0
A3D6OI36USYOU1,B0046H1QTM,5.0
A3RR2P5IS3DGPR,B005MGDP90,5.0
A1IU7S4HCK1XK0,B0036VLZ3G,5.0
A35TIC6B8MVKWG,B001TM3XF2,5.0
A1Z4LX3Q1YMF84,B0045DL1YC,2.0
A3OXHLG6DIBRW8,B005FGKODM,5.0
A2XNOB1T796Y6B,B005FGKODM,4.0
A1YUL9PCJR3JTY,B002YQ8CYY,5.0
A3UUTDX2WNVUS3,B000SVFAHE,5.0
AK8LOFYRZJJW0,B000SVFAHE,5.0
A1XGFW5016CGQI,B001DWEFMS,5.0
A36WGHR8TO5DKT,B004QBI6GE,5.0
A1ODKP5Y7DPMM1,B004QBI6GE,5.0
A3PD8JD9L4WEII,B003ZXE6YK,5.0
A2YIO225BTKVPU,B003ZXE6YK,3.0
ATJN4KEHJBOC8,B008PGNYMC,5.0
A3OXHLG6DIBRW8,B000XQ5HDQ,5.0
A3RMGIKUWGPZOK,B000XQ5HDQ,5.0
A2MNB77YGJ3CN0,B000XQ5HDQ,5.0
A2UCZAWAN5QMJQ,B000XQ5HDQ,4.0
A33REC3J2JU2EL,B000XQ5HDQ,5.0
A2Y8IDC1FKGNJC,B000XQ5HDQ,5.0
A1V1EP514B5H7Y,B0009VZP6Y,5.0
ALL9XFM0Q1N4E,B0009VZP6Y,5.0
A281NPSIMI1C2R,B002NHSQGS,5.0
A2A8KWCE8RKB9T,B002QZ3XKG,5.0
ALDAF4VVLFRHP,B0049VP0MY,5.0
A1ONZ8JRPLBNUI,B0025WEAXO,5.0
A1GYEGLX3P2Y7P,B0025U8ILG,4.0
A2A1XYSB692L6J,B001HTIPU0,5.0
ACYR6O588USK,B001688E4Y,5.0
A3EBHHCZO6V2A4,B003CGQOZ4,5.0
A3VKBFC5K2INR4,B002MG45MO,5.0
A3MZNRSDQ32UUH,B001EUG65I,5.0
A1BD342U8BF3UC,B001EUG65I,5.0
A24ZV048V7J0MT,B001EUG65I,5.0
A3094EPI56GKZ6,B003IHO8LY,5.0
A1Z4LX3Q1YMF84,B003IHO8LY,4.0
A1WE8KTC20NY65,B003IHO8LY,3.0
A2YMCPP3KW9IXU,B001QXZ7L2,3.0
A29313797NGT9L,B001QXZ7L2,4.0
A3094EPI56GKZ6,B003IHO8LE,5.0
A3MDETK0D5UAIN,B0043I91EG,5.0
A2B8GXSCB1R05T,B0012X1MJ2,5.0
A3D9NUCR4RXDPY,B004VLVBSY,5.0
A1UQBFCERIP7VJ,B004JLCT3C,4.0
A370Z6I5GBWU44,B000SV8ZNU,4.0
A38KP1POQ191WT,B000SV8ZNU,1.0
A1LFSTBR7L7PUT,B000UXA0KM,2.0
A1Z4LX3Q1YMF84,B000P6MSOU,4.0
A1LZJZIHUPLDV4,B000LKZLQ2,5.0
AQLL2R1PPR46X,B0009AFWYA,4.0
A3OXHLG6DIBRW8,B0038A5QCQ,5.0
A2M9D9BDHONV3Y,B006O8AHIC,4.0
AIEEK7AHXKZCC,B005VOONKI,5.0
A2OL5WLCNZVD9K,B005VOONKI,5.0
ADS5APY1NKTL4,B005VOONKI,5.0
A3R9H6OKZHHRJD,B005VOONKI,3.0
AEL6CQNQXONBX,B005VOONKI,5.0
A16WPA6JV83YXT,B005VOONKI,3.0
A26LD9FQHTM8ZH,B005VOONKI,4.0
A1P2XYD265YE21,B005VOONKI,5.0
AT9U5ZE5OO84C,B005VOONKI,5.0
A1JMR1N9NBYJ1X,B005VOONKI,5.0
A100WO06OQR8BQ,B005VOONKI,2.0
A1ONZ8JRPLBNUI,B005VOONKI,5.0
A1IH42TUIZ2XJL,B005VOONKI,4.0
A2R1HUYHXV7H18,B005VOONKI,4.0
A1AEPMPA12GUJ7,B005VOONKI,4.0
AMRMK86X3PKXD,B005VOONKI,5.0
A2Y8IDC1FKGNJC,B005VOONKI,5.0
A2FRFAQCWZJT3Q,B005VOONKI,5.0
ACAXV4V8PBCE3,B005VOONKI,4.0
A2XNOB1T796Y6B,B005VOONKI,4.0
A1A1BM6N28X9J0,B005VOONKI,4.0
A13WOT3RSXKRD5,B005VOONKI,4.0
A29M09QBG9TZLP,B005VOONKI,4.0
A1LHAXBM5GBJS2,B005VOONKI,3.0
A1H7Y5XKPGT0OS,B005VOONKI,4.0
ANCOMAI0I7LVG,B005VOONKI,3.0
A35JP8KSV9281K,B005VOONKI,5.0
A175N19FS2B4J,B005VOONKI,4.0
A1B6O7SAIYG2N0,B005VOONKI,4.0
ARYSDAZNRXN6G,B005VOONKI,5.0
A3M8R4JD1SIS76,B005VOONKI,5.0
A1HRYC60VTMYC0,B005VOONKI,5.0
A3FKGKUCI3DG9U,B005VOONKI,4.0
A3MUSWDCTZINQZ,B002T5M458,4.0
A1HOXKR7OKJ1X1,B0010EGL0I,5.0
A1X1CEGHTHMBL1,B0011T4QCW,5.0
AJD41FBJD9010,B001BOVE54,5.0
A2FRFAQCWZJT3Q,B001BOVE54,1.0
A1KEK09ZA6J9P8,B001BOVE54,5.0
A35W3JQYP0M655,B001EO5NJO,5.0
A3UCN2RGY7O6S1,B001LGORNI,3.0
A3EPHBMU07LZ50,B001LGORNI,5.0
A3QNQQKJTL76H0,B0025UCB2I,5.0
A35LT14WG5BX0T,B0018CIOXY,5.0
A2TN9C5E4A0I3F,B00474JDQM,3.0
A24ZV048V7J0MT,B003ALHO1O,5.0
A38RWVWOQPYJSA,B001KQK9XQ,5.0
A3OGYXV9S7MJHM,B001KQK9XQ,4.0
A2GEZJHBV92EVR,B007PDDFEI,5.0
ATJN4KEHJBOC8,B0026MB144,4.0
A3UCN2RGY7O6S1,B001SAXVW0,3.0
A3RR2P5IS3DGPR,B0001ZTCVC,5.0
A3QJQQZTKFV7BJ,B000W7T4UI,5.0
A1YUL9PCJR3JTY,B000FFQD2O,5.0
A26A64X86VL1R4,B000FFQD2O,5.0
A3LWC833HQIG7J,B001EO7F8G,5.0
A19SDJ2TSSL8HI,B000U96JEC,4.0
A3OXHLG6DIBRW8,B000U96JEC,4.0
A2SZLNSI5KOQJT,B007L3NVKU,3.0
AQQLWCMRNDFGI,B007L3NVKU,4.0
AQ6AGWKWMTY8H,B0001XIZMQ,5.0
A2MNB77YGJ3CN0,B0001XIZMQ,5.0
A3HPCRD9RX351S,B001EQ55Y0,5.0
A1GYEGLX3P2Y7P,B001HTKP8A,5.0
A3F3B1JPACN215,B0010ON2AK,5.0
A29313797NGT9L,B0010ON2AK,3.0
A26NFIQ7KWI8Y7,B0062857M0,5.0
A1ZH9LWMX5UCFJ,B0032GREWQ,1.0
A2OEUROGZDTXUJ,B002LD40SW,4.0
A9NXTC0HTPSDO,B002N68NCG,5.0
A2OL5WLCNZVD9K,B004R6BJ62,5.0
A1IU7S4HCK1XK0,B004R6BJ62,5.0
A2TN9C5E4A0I3F,B002HPOPUW,1.0
A1080SE9X3ECK0,B0015PJ83Y,5.0
A35R32TA60XD57,B003VIWRCM,5.0
ALDAF4VVLFRHP,B000WEKORS,5.0
A2E3WMF9RWW2X2,B000LKVBGG,5.0
A1K82R24ROO2I7,B0046YVVLI,5.0
AMPGRXQMO89X9,B000V1LXU4,5.0
AYB4ELCS5AM8P,B000EZYB4W,5.0
A1DH3QDZX8Z7GO,B001ET5Y1G,4.0
A35TIC6B8MVKWG,B001ET5Y1G,5.0
AY12DBB0U420B,B004O6YYRG,5.0
A1XGFW5016CGQI,B00375LB80,5.0
A1Z4LX3Q1YMF84,B0012KIB9O,5.0
A1I85Y08VRZ32Q,B0002I0LKY,5.0
A1XGFW5016CGQI,B00375LB8K,5.0
A1XGFW5016CGQI,B00375LB8A,5.0
A1Z4LX3Q1YMF84,B005OPQCDU,3.0
A35R32TA60XD57,B005OPQCDU,2.0
A3HPCRD9RX351S,B001G8YFQK,5.0
A3NEAETOSXDBOM,B001FA1EHC,5.0
A3F3B1JPACN215,B001II47PW,3.0
A2B8GXSCB1R05T,B000F4DKAS,3.0
A3FKGKUCI3DG9U,B000F4DKAS,5.0
A2YSFKX18XTHED,B000H27O00,4.0
APP8XWYYV4PAA,B000EQYSLC,5.0
A2RL1RS6PWUHWI,B000EQYSLC,4.0
AQLL2R1PPR46X,B000EQYSLC,5.0
A1K82R24ROO2I7,B001EO7JC8,3.0
A3D6OI36USYOU1,B00061KZ2G,5.0
A36MP37DITBU6F,B000LKVEC2,4.0
A3D6OI36USYOU1,B0009S1NXG,4.0
A31N6KB160O508,B001E7653Y,5.0
A1B05INWIDZ74O,B001E7653Y,4.0
A370Z6I5GBWU44,B001E7653Y,4.0
A132ETQPMHQ585,B003X0VNSM,2.0
A2YHXAZLCLDT8D,B0081XSTL0,5.0
A2M9D9BDHONV3Y,B0081XSTL0,1.0
A1Q7A78VSQ5GQ4,B001FA1CB0,5.0
A2FRFAQCWZJT3Q,B000EVQ0NQ,5.0
AQQLWCMRNDFGI,B001EO5ZCY,5.0
A36MP37DITBU6F,B001EO5ZCY,5.0
A2YMCPP3KW9IXU,B000LLS44M,5.0
A3EFSLEMHNPP6A,B002YRBALU,5.0
A2W9B725TZBXOX,B002YRBALU,5.0
A3OXHLG6DIBRW8,B001TZORXG,5.0
A3OGYXV9S7MJHM,B007HP6W94,5.0
A29P51TN9KKMU9,B001KPLXJQ,5.0
A3OGYXV9S7MJHM,B001KPLXJQ,5.0
A2Y8IDC1FKGNJC,B001EO5UTM,4.0
A12ENBT314RFXR,B001EO5UTM,5.0
A1ZH9LWMX5UCFJ,B003VFJF3E,5.0
A1X1CEGHTHMBL1,B001KVPBS4,5.0
A3QNQQKJTL76H0,B001KVPBS4,4.0
A1X1CEGHTHMBL1,B001KVPBS4,5.0
A1X1CEGHTHMBL1,B001KVPBS4,5.0
A1X1CEGHTHMBL1,B001KVPBS4,5.0
A3QNQQKJTL76H0,B001KVPBS4,4.0
A1TMAVN4CEM8U8,B001KVPBS4,5.0
A1TMAVN4CEM8U8,B001KVPBS4,5.0
A1TMAVN4CEM8U8,B001KVPBS4,5.0
A1G60ANYI0HMEU,B001KVPBS4,5.0
A1G60ANYI0HMEU,B001KVPBS4,4.0
A1WX42M589VAMQ,B001KVPBS4,5.0
A1G60ANYI0HMEU,B001KVPBS4,4.0
A1SCANWWQTEG9I,B001KVPBS4,3.0
A1N5FSCYN4796F,B001KVPBS4,3.0
A1G60ANYI0HMEU,B001KVPBS4,5.0
A1N5FSCYN4796F,B001KVPBS4,5.0
A361PLXEWB9UC1,B001KVPBS4,5.0
A1TMAVN4CEM8U8,B001KVPBS4,5.0
A7EK88GF8N40F,B001KVPBS4,5.0
A1TMAVN4CEM8U8,B001KVPBS4,5.0
A3OXHLG6DIBRW8,B001KVPBS4,5.0
A1SCANWWQTEG9I,B001KVPBS4,3.0
A1X1CEGHTHMBL1,B001KVPBS4,4.0
A3BBC8E7QT7N9I,B005F3IAPE,5.0
A2MUGFV2TDQ47K,B001ELL6VG,5.0
AY12DBB0U420B,B000PDFRVY,5.0
A1LFSTBR7L7PUT,B000WR8PGC,3.0
AQ52JX9ES6XYY,B00170216I,5.0
A3OXHLG6DIBRW8,B003M9ZLEG,5.0
A2SZLNSI5KOQJT,B003M9ZLEG,5.0
A26NFIQ7KWI8Y7,B003M9ZLEG,5.0
A1HOXKR7OKJ1X1,B000FOIYX6,5.0
A29M09QBG9TZLP,B001E95KLK,5.0
A3D6OI36USYOU1,B001E95KLK,5.0
A1GYEGLX3P2Y7P,B005DKULZQ,5.0
A2XKJ1KX6XUHYP,B006MWDFUC,1.0
A1AEQZM99LO9VA,B0009WKASG,5.0
A2E3WMF9RWW2X2,B000FN5OTY,5.0
A1Z54EM24Y40LL,B0012KH08M,5.0
A2FRFAQCWZJT3Q,B0012KH08M,4.0
A1RLP0R1N8H8C4,B0038AXN30,5.0
AR7TAEEUDHMUB,B001IZLTTW,5.0
A2OWR2PL3DLWS4,B004IXYLK0,5.0
A3OXHLG6DIBRW8,B0002L3BYO,4.0
A3OXHLG6DIBRW8,B0002L3BYE,4.0
A36WGHR8TO5DKT,B0025UCGRS,2.0
A2YHXAZLCLDT8D,B003Q4V6U0,5.0
AJCK6OKNWGIYG,B003Q4V6U0,5.0
AMRMK86X3PKXD,B004ZIF3SW,5.0
A3LWC833HQIG7J,B001RVCDME,5.0
A1Z4LX3Q1YMF84,B000TYKI9K,5.0
A3QA0BBQW08DLZ,B005FQASGU,5.0
A24ZV048V7J0MT,B0029K0HBG,4.0
A35LT14WG5BX0T,B0029K0HBG,5.0
A36WGHR8TO5DKT,B0029K0HBG,4.0
AZV26LP92E6WU,B0029K0HBG,5.0
AYB4ELCS5AM8P,B0029K0HBG,5.0
ABDCYK04CL6O4,B0029K0HBG,5.0
ANCOMAI0I7LVG,B001EPQN3S,5.0
A1AEQZM99LO9VA,B000ES5GL6,5.0
A31N6KB160O508,B000ES5GL6,5.0
ANCOMAI0I7LVG,B003JNAOME,5.0
A38KP1POQ191WT,B003JNAOME,5.0
A2XNOB1T796Y6B,B003JNAOME,3.0
A2XNJJ9TF70P4J,B003JNAOME,1.0
A393F381MA82AY,B000CQY378,5.0
A2Y8IDC1FKGNJC,B000CQY378,5.0
ACAIEIV03NBHY,B000CQY378,5.0
AK7CAW3N1XZV6,B000CQY378,5.0
A1ZPY91VE3IDN1,B000CQY378,5.0
AY1EF0GOH80EK,B000CQY378,5.0
A1RRMZKOMZ2M7J,B000CQY378,2.0
A37CENQP0ZNKVE,B000CQY378,5.0
A29313797NGT9L,B003XLWQFA,4.0
A3094EPI56GKZ6,B001E5DYEO,5.0
A1WOMXOEX90ARI,B001E5DYEO,5.0
A1UQBFCERIP7VJ,B001E5DYEO,5.0
A3MZNRSDQ32UUH,B001E5DYEO,5.0
A2A1XYSB692L6J,B000EF18X4,5.0
A1BD342U8BF3UC,B000MXHR24,5.0
A1BD342U8BF3UC,B000MXHR24,5.0
A1LZJZIHUPLDV4,B000FDDEXM,5.0
A18L1CVUIQRE9L,B000E4ALHY,5.0
A18L1CVUIQRE9L,B000E4ALHY,5.0
A36WGHR8TO5DKT,B000E4ALHY,2.0
A281NPSIMI1C2R,B000E4ALHY,5.0
A2PNOU7NXB1JE4,B000E4ALHY,5.0
A2PNOU7NXB1JE4,B000E4ALHY,4.0
A281NPSIMI1C2R,B000E4ALHY,5.0
AKMEY1BSHSDG7,B000E4ALHY,5.0
ANCOMAI0I7LVG,B000E4ALHY,4.0
A2OWR2PL3DLWS4,B000E4ALHY,5.0
A35LT14WG5BX0T,B000E4ALHY,3.0
A20OQMLRFNZADL,B00176907A,2.0
A3UUTDX2WNVUS3,B000CQIDHY,5.0
A13GZCHAMKWYBT,B000CQIDHY,5.0
A3FY3H6F4249E0,B000CQIDHY,5.0
ADS5APY1NKTL4,B000CQIDHY,5.0
A2OWR2PL3DLWS4,B000CQIDHY,1.0
A1AEQZM99LO9VA,B000CQIDHY,4.0
A3FY3H6F4249E0,B000CQIDHY,5.0
A1AEQZM99LO9VA,B000CQIDHY,1.0
A1SCANWWQTEG9I,B000CQIDHY,2.0
A16WPA6JV83YXT,B008DQ7182,5.0
A1Z54EM24Y40LL,B000CQIDHE,5.0
A1SO1PGDNVMLXC,B000CQIDHE,5.0
A2IYLMDQGBB4VG,B000CQIDHE,3.0
A3FY3H6F4249E0,B000CQIDHE,5.0
A2OWR5G2OAQF7C,B000CQIDHE,4.0
A1SO1PGDNVMLXC,B000CQIDHE,3.0
A1YUL9PCJR3JTY,B000CQIDHE,3.0
A1YUL9PCJR3JTY,B000CQIDHE,4.0
A1SO1PGDNVMLXC,B000CQIDHE,5.0
A3FY3H6F4249E0,B000CQIDHE,5.0
A1YJMG0QJXZLD4,B000CQIDHE,4.0
A1YUL9PCJR3JTY,B000CQIDHE,5.0
A3FY3H6F4249E0,B000CQIDHE,5.0
A3FY3H6F4249E0,B000CQIDHE,5.0
A281NPSIMI1C2R,B000CQIDHE,5.0
A1YUL9PCJR3JTY,B000CQIDHE,4.0
ADS5APY1NKTL4,B000CQIDHE,5.0
AI0NMYA3LKXW1,B000CQIDHE,5.0
A1UQBFCERIP7VJ,B000CQIDHE,4.0
ALSAOZ1V546VT,B000CQ4D4Q,5.0
A3BH49ZKESHDID,B003TJQL4I,5.0
A2OEUROGZDTXUJ,B007NK1AX6,5.0
A3D6OI36USYOU1,B004ILZBTC,5.0
AY12DBB0U420B,B0017OCOYI,5.0
A2Y8IDC1FKGNJC,B00141SPNI,5.0
A1BD342U8BF3UC,B00141SPNI,4.0
A1UQBFCERIP7VJ,B002HFNB5C,4.0
AMPGRXQMO89X9,B002MUUV4Q,5.0
AY12DBB0U420B,B004725VJC,4.0
AIQDUKFB4X38M,B003VN9888,4.0
A37MH7ICH80QOX,B000O3KMKG,5.0
A2OWR2PL3DLWS4,B000HG84EQ,1.0
A3NHUQ33CFH3VM,B000ER5DCY,3.0
A3NHUQ33CFH3VM,B000ER5DCY,4.0
A3NHUQ33CFH3VM,B000ER5DCY,3.0
A3NHUQ33CFH3VM,B000ER5DCY,3.0
AQQLWCMRNDFGI,B0090X8IPM,4.0
A2X3L31KCXBHCL,B0090X8IPM,4.0
A1B6O7SAIYG2N0,B0090X8IPM,3.0
A35JP8KSV9281K,B0090X8IPM,3.0
A3HPCRD9RX351S,B0090X8IPM,3.0
A1AEPMPA12GUJ7,B0090X8IPM,3.0
ACAXV4V8PBCE3,B0090X8IPM,3.0
A1UQBFCERIP7VJ,B0090X8IPM,3.0
A16WPA6JV83YXT,B0090X8IPM,1.0
A250AXLRBVYKB4,B0090X8IPM,4.0
A1JMR1N9NBYJ1X,B0090X8IPM,4.0
A3FKGKUCI3DG9U,B0090X8IPM,3.0
A1RRMZKOMZ2M7J,B0090X8IPM,4.0
A3PJZ8TU8FDQ1K,B0090X8IPM,5.0
A3D9NUCR4RXDPY,B0090X8IPM,3.0
A2TO2BN3P4C00L,B0090X8IPM,3.0
A3F3B1JPACN215,B0090X8IPM,4.0
AK7CAW3N1XZV6,B0090X8IPM,4.0
A1H7Y5XKPGT0OS,B0090X8IPM,4.0
AJQDIT55SZ3ZX,B0090X8IPM,4.0
A25C2M3QF9G7OQ,B0090X8IPM,5.0
ALSAOZ1V546VT,B0090X8IPM,5.0
AY1EF0GOH80EK,B0090X8IPM,4.0
AKJHHD5VEH7VG,B0090X8IPM,4.0
A13MKSASQ6YWL7,B0090X8IPM,4.0
A100WO06OQR8BQ,B0090X8IPM,3.0
A1A1BM6N28X9J0,B0090X8IPM,5.0
A3AZI828WJN1CD,B000I612BC,4.0
AXO4PQU0XG3TG,B000I612BC,4.0
A37CENQP0ZNKVE,B000GZW9PI,4.0
A36WGHR8TO5DKT,B007VLVE2E,2.0
A1GQAKL9CGQLP1,B000GG5IYQ,5.0
AMRMK86X3PKXD,B003OV2EH4,5.0
AZV26LP92E6WU,B001E4Q4BU,5.0
A2GEZJHBV92EVR,B000Q6KUV2,5.0
A3M8R4JD1SIS76,B0029NJ4J4,5.0
A2A1XYSB692L6J,B000LKZ9JG,5.0
A1Q7A78VSQ5GQ4,B002AR14WO,5.0
AK8LOFYRZJJW0,B002AR14WO,5.0
A3EFSLEMHNPP6A,B002AR14WO,3.0
A2TO2BN3P4C00L,B002AR14WO,2.0
A2FRFAQCWZJT3Q,B002AR14WO,4.0
A25C2M3QF9G7OQ,B002AR14WO,4.0
A1RRMZKOMZ2M7J,B002AR14WO,5.0
A2MSQNPTNAAGL1,B002AR14WO,1.0
A2A1XYSB692L6J,B000P0VRW0,3.0
A2II09GQGWOMTQ,B0024NXVZW,5.0
A33AQPJYH7UUXR,B002AUCELQ,4.0
A29313797NGT9L,B00023T3J4,4.0
A2NOW4U7W3F7RI,B004X8T920,5.0
A281NPSIMI1C2R,B00120U5DY,5.0
A2KIVODZRTGY4U,B003KYIX0C,5.0
A2G7B7FKP2O2PU,B003E728CE,5.0
ARYSDAZNRXN6G,B003E728CE,5.0
A3OGYXV9S7MJHM,B001KNRQOE,3.0
A22CW0ZHY3NJH8,B001YXNZ5O,4.0
A2YB7DLC3FOR7W,B001YXNZ5O,5.0
A2YIO225BTKVPU,B001YXNZ5O,5.0
A16WPA6JV83YXT,B000EF3FR6,5.0
AY12DBB0U420B,B003L13DSQ,5.0
ACYR6O588USK,B003ZXHDGS,5.0
A24ZV048V7J0MT,B001F0RJHQ,4.0
A35LT14WG5BX0T,B001F0RJHQ,5.0
A36WGHR8TO5DKT,B001F0RJHQ,4.0
AZV26LP92E6WU,B001F0RJHQ,5.0
AYB4ELCS5AM8P,B001F0RJHQ,5.0
ABDCYK04CL6O4,B001F0RJHQ,5.0
A2MUGFV2TDQ47K,B004727A14,4.0
A33AQPJYH7UUXR,B000EITYUU,4.0
AAUICTIUBVU7R,B001QV5NJ0,1.0
A24ZV048V7J0MT,B001F0RJHG,4.0
A35LT14WG5BX0T,B001F0RJHG,5.0
A36WGHR8TO5DKT,B001F0RJHG,4.0
AZV26LP92E6WU,B001F0RJHG,5.0
AYB4ELCS5AM8P,B001F0RJHG,5.0
ABDCYK04CL6O4,B001F0RJHG,5.0
A1X1CEGHTHMBL1,B004HOQE64,5.0
A3QNQQKJTL76H0,B004HOQE64,4.0
A1X1CEGHTHMBL1,B004HOQE64,5.0
A1X1CEGHTHMBL1,B004HOQE64,5.0
A1X1CEGHTHMBL1,B004HOQE64,5.0
A3QNQQKJTL76H0,B004HOQE64,4.0
A1TMAVN4CEM8U8,B004HOQE64,5.0
A1TMAVN4CEM8U8,B004HOQE64,5.0
A1TMAVN4CEM8U8,B004HOQE64,5.0
A1G60ANYI0HMEU,B004HOQE64,5.0
A1G60ANYI0HMEU,B004HOQE64,4.0
A1WX42M589VAMQ,B004HOQE64,5.0
A1G60ANYI0HMEU,B004HOQE64,4.0
A1SCANWWQTEG9I,B004HOQE64,3.0
A1N5FSCYN4796F,B004HOQE64,3.0
A1G60ANYI0HMEU,B004HOQE64,5.0
A1N5FSCYN4796F,B004HOQE64,5.0
A361PLXEWB9UC1,B004HOQE64,5.0
A1TMAVN4CEM8U8,B004HOQE64,5.0
A7EK88GF8N40F,B004HOQE64,5.0
A1TMAVN4CEM8U8,B004HOQE64,5.0
A3OXHLG6DIBRW8,B004HOQE64,5.0
A1SCANWWQTEG9I,B004HOQE64,3.0
A1X1CEGHTHMBL1,B004HOQE64,4.0
A3M8R4JD1SIS76,B000EM8UGU,5.0
A1FP5ZLSKR07SU,B000EM8UGU,4.0
AYB4ELCS5AM8P,B000FNLEHK,5.0
A1V1EP514B5H7Y,B001ONPMQ4,5.0
AIEEK7AHXKZCC,B005VOOM4A,5.0
A2OL5WLCNZVD9K,B005VOOM4A,5.0
ADS5APY1NKTL4,B005VOOM4A,5.0
A3R9H6OKZHHRJD,B005VOOM4A,3.0
AEL6CQNQXONBX,B005VOOM4A,5.0
A16WPA6JV83YXT,B005VOOM4A,3.0
A26LD9FQHTM8ZH,B005VOOM4A,4.0
A1P2XYD265YE21,B005VOOM4A,5.0
AT9U5ZE5OO84C,B005VOOM4A,5.0
A1JMR1N9NBYJ1X,B005VOOM4A,5.0
A100WO06OQR8BQ,B005VOOM4A,2.0
A1ONZ8JRPLBNUI,B005VOOM4A,5.0
A1IH42TUIZ2XJL,B005VOOM4A,4.0
A2R1HUYHXV7H18,B005VOOM4A,4.0
A1AEPMPA12GUJ7,B005VOOM4A,4.0
AMRMK86X3PKXD,B005VOOM4A,5.0
A2Y8IDC1FKGNJC,B005VOOM4A,5.0
A2FRFAQCWZJT3Q,B005VOOM4A,5.0
ACAXV4V8PBCE3,B005VOOM4A,4.0
A2XNOB1T796Y6B,B005VOOM4A,4.0
A1A1BM6N28X9J0,B005VOOM4A,4.0
A13WOT3RSXKRD5,B005VOOM4A,4.0
A29M09QBG9TZLP,B005VOOM4A,4.0
A1LHAXBM5GBJS2,B005VOOM4A,3.0
A1H7Y5XKPGT0OS,B005VOOM4A,4.0
ANCOMAI0I7LVG,B005VOOM4A,3.0
A35JP8KSV9281K,B005VOOM4A,5.0
A175N19FS2B4J,B005VOOM4A,4.0
